BrandName,Product ID,Product Name,Brand Desc,Product Size,Currancy,MRP,SellPrice,Discount,Category
aurelia,AURELIA350,AURELIA350 - Indianwear-Women,printed viscose round neck womens ethnic set - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,2999,10% off,Indianwear-Women
aurelia,AURELIA351,AURELIA351 - Indianwear-Women,printed round neck cotton womens knee length kurta - yellow,"Size:Large,Medium,Small,X-Small,XX-Large",Rs.,1199,839,30% off,Indianwear-Women
aurelia,AURELIA352,AURELIA352 - Indianwear-Women,printed round neck straight womens kurta - deep blue,Size:Small,Rs.,0.9,799,10% off,Indianwear-Women
aurelia,AURELIA353,AURELIA353 - Indianwear-Women,yarn dyed viscose v neck womens straight kurta - green,"Size:Small,X-Small",Rs.,1499,1049,30% off,Indianwear-Women
aurelia,AURELIA354,AURELIA354 - Indianwear-Women,printed viscose round neck womens flared dress - red,"Size:Large,Medium,Small,X-Small",Rs.,8.9,2999,10% off,Indianwear-Women
aurelia,AURELIA355,AURELIA355 - Indianwear-Women,solid regular fit cotton flex womens casual trousers - white,"Size:Medium,Small",Rs.,1199,719,40% off,Indianwear-Women
aurelia,AURELIA356,AURELIA356 - Indianwear-Women,printed regular fit viscose womens casual culottes - multi,Size:Medium,Rs.,1299,779,40% off,Indianwear-Women
aurelia,AURELIA357,AURELIA357 - Indianwear-Women,printed viscose blend round neck womens ethnic set - red,Size:X-Large,Rs.,4999,2499,50% off,Indianwear-Women
aurelia,AURELIA358,AURELIA358 - Indianwear-Women,regular fit polyester womens festive skirt - blue,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,8.9,2399,10% off,Indianwear-Women
aurelia,AURELIA359,AURELIA359 - Indianwear-Women,round neck rayon womens below knee kurta - natural,"Size:Large,X-Small,XX-Large",Rs.,3.9,1049,10% off,Indianwear-Women
aurelia,AURELIA360,AURELIA360 - Indianwear-Women,cotton band with placket womens kurta set - natural,Size:X-Small,Rs.,8.9,2499,10% off,Indianwear-Women
aurelia,AURELIA361,AURELIA361 - Indianwear-Women,yarn dyed cotton round neck womens straight kurta - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1399,10% off,Indianwear-Women
aurelia,AURELIA362,AURELIA362 - Indianwear-Women,solid viscose mandarin neck womens above knee kurta - black,"Size:Medium,Small,X-Large,X-Small,XX-Large",Rs.,1399,699,50% off,Indianwear-Women
aurelia,AURELIA363,AURELIA363 - Indianwear-Women,dyed collared neck viscose womens straight fit dress - olive,"Size:Large,Medium,Small,XX-Large",Rs.,1999,1399,30% off,Indianwear-Women
aurelia,AURELIA364,AURELIA364 - Indianwear-Women,printed viscose round neck womens straight kurta - yellow,Size:Small,Rs.,1799,899,50% off,Indianwear-Women
aurelia,AURELIA365,AURELIA365 - Indianwear-Women,solid cotton womens ethnic set - navy,"Size:Small,X-Small",Rs.,8.9,2599,10% off,Indianwear-Women
aurelia,AURELIA366,AURELIA366 - Indianwear-Women,printed polyester round neck womens flared kurta - yellow,"Size:Medium,X-Large,X-Small",Rs.,8.9,2799,10% off,Indianwear-Women
aurelia,AURELIA367,AURELIA367 - Indianwear-Women,printed poly viscose womens ethnic set - blue,Size:Small,Rs.,3799,2659,30% off,Indianwear-Women
aurelia,AURELIA368,AURELIA368 - Indianwear-Women,printed polyester round neck womens straight kurta - blue,Size:Small,Rs.,1199,599,50% off,Indianwear-Women
aurelia,AURELIA369,AURELIA369 - Indianwear-Women,printed viscose round neck womens ethnic set - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,3999,2799,30% off,Indianwear-Women
aurelia,AURELIA370,AURELIA370 - Indianwear-Women,round neck straight designer womens kurtas - orange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1199,839,30% off,Indianwear-Women
aurelia,AURELIA371,AURELIA371 - Indianwear-Women,dyed cotton womens ethnic set - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,1999,1399,30% off,Indianwear-Women
aurelia,AURELIA372,AURELIA372 - Indianwear-Women,printed cotton round neck womens flared dress - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,2999,10% off,Indianwear-Women
aurelia,AURELIA373,AURELIA373 - Indianwear-Women,printed rayon blend regular fit womens straight ethnic set - blue,"Size:Large,Medium,Small,X-Small",Rs.,8.9,3999,10% off,Indianwear-Women
aurelia,AURELIA374,AURELIA374 - Indianwear-Women,band with placket cotton womens calf length kurta - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1799,1259,30% off,Indianwear-Women
aurelia,AURELIA375,AURELIA375 - Indianwear-Women,printed polyester round neck womens ethnic set - blue,Size:Medium,Rs.,4299,2149,50% off,Indianwear-Women
aurelia,AURELIA376,AURELIA376 - Indianwear-Women,solid viscose blend round neck womens above knee kurta - red,Size:X-Large,Rs.,1199,599,50% off,Indianwear-Women
aurelia,AURELIA377,AURELIA377 - Indianwear-Women,printed cotton round neck womens flared dress - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,2999,10% off,Indianwear-Women
aurelia,AURELIA378,AURELIA378 - Indianwear-Women,printed viscose womens straight kurta - green,"Size:Medium,X-Small",Rs.,8.9,1399,10% off,Indianwear-Women
aurelia,AURELIA379,AURELIA379 - Indianwear-Women,mandarin straight designer womens kurtas - mustard,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,8.9,1599,10% off,Indianwear-Women
aurelia,AURELIA380,AURELIA380 - Indianwear-Women,printed viscose round neck womens straight kurta - peach,"Size:Large,Medium,Small,X-Large,X-Small",Rs.,8.9,1599,10% off,Indianwear-Women
aurelia,AURELIA381,AURELIA381 - Indianwear-Women,printed viscose womens festive culottes - peach,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,1499,1049,30% off,Indianwear-Women
aurelia,AURELIA382,AURELIA382 - Indianwear-Women,dyed cotton round neck womens ethnic set - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1799,10% off,Indianwear-Women
aurelia,AURELIA383,AURELIA383 - Indianwear-Women,printed polyester regular fit womens festive culottes - pink,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,8.9,1499,10% off,Indianwear-Women
aurelia,AURELIA384,AURELIA384 - Indianwear-Women,dyed viscose round neck womens ethnic set - pink,Size:Large,Rs.,3999,1999,50% off,Indianwear-Women
aurelia,AURELIA385,AURELIA385 - Indianwear-Women,printed v-neck cotton womens knee length kurta - brown,"Size:Large,Medium,Small",Rs.,1599,1119,30% off,Indianwear-Women
aurelia,AURELIA386,AURELIA386 - Indianwear-Women,printed georgette regular fit womens casual culottes - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,8.9,1999,10% off,Indianwear-Women
aurelia,AURELIA387,AURELIA387 - Indianwear-Women,round neck straight designer womens kurtas - black,"Size:Large,X-Large,XX-Large",Rs.,8.9,1399,10% off,Indianwear-Women
aurelia,AURELIA388,AURELIA388 - Indianwear-Women,printed viscose round neck womens kurta set - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,2499,1749,30% off,Indianwear-Women
aurelia,AURELIA389,AURELIA389 - Indianwear-Women,printed viscose mandarin womens straight kurta - blue,Size:Medium,Rs.,8.9,1399,10% off,Indianwear-Women
aurelia,AURELIA390,AURELIA390 - Indianwear-Women,solid cotton lycra womens casual tights - purple,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,0.9,599,10% off,Indianwear-Women
aurelia,AURELIA391,AURELIA391 - Indianwear-Women,printed polyester regular fit womens kurti set - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,3599,10% off,Indianwear-Women
aurelia,AURELIA392,AURELIA392 - Indianwear-Women,printed viscose blend round neck womens knee length kurta - green,"Size:Large,Medium,X-Small",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA393,AURELIA393 - Indianwear-Women,printed polyester round neck womens calf length kurta - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1999,10% off,Indianwear-Women
aurelia,AURELIA394,AURELIA394 - Indianwear-Women,printed viscose round neck womens above knee kurta - red,Size:Medium,Rs.,1399,699,50% off,Indianwear-Women
aurelia,AURELIA395,AURELIA395 - Indianwear-Women,dyed polyester round neck womens ethnic set - white,Size:Small,Rs.,3999,1999,50% off,Indianwear-Women
aurelia,AURELIA396,AURELIA396 - Indianwear-Women,dyed viscose round neck womens above knee kurta - white,Size:XX-Large,Rs.,1199,599,50% off,Indianwear-Women
aurelia,AURELIA397,AURELIA397 - Indianwear-Women,regular fit regular length womens festive wear skirt - white,Size:Large,Rs.,2299,1379,40% off,Indianwear-Women
aurelia,AURELIA398,AURELIA398 - Indianwear-Women,solid cotton blend womens casual tights - green,"Size:Large,Medium,Small,X-Large",Rs.,0.9,599,10% off,Indianwear-Women
aurelia,AURELIA399,AURELIA399 - Indianwear-Women,solid viscose regular fit womens casual culottes - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,1049,734,30% off,Indianwear-Women
aurelia,AURELIA400,AURELIA400 - Indianwear-Women,printed polyester regular fit womens casual culottes - blue,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,8.9,1499,10% off,Indianwear-Women
aurelia,AURELIA401,AURELIA401 - Indianwear-Women,printed viscose mandarin womens flared dress - peach,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,2599,1819,30% off,Indianwear-Women
aurelia,AURELIA402,AURELIA402 - Indianwear-Women,dyed cotton womens straight kurta - orange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1599,10% off,Indianwear-Women
aurelia,AURELIA403,AURELIA403 - Indianwear-Women,dyed cotton round neck womens ethnic set - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,2799,1959,30% off,Indianwear-Women
aurelia,AURELIA404,AURELIA404 - Indianwear-Women,dyed cotton womens casual dupatta - yellow,Nan,Rs.,0.9,799,10% off,Indianwear-Women
aurelia,AURELIA405,AURELIA405 - Indianwear-Women,printed man made fibre womens casual dupatta - navy,Nan,Rs.,0.9,799,10% off,Indianwear-Women
aurelia,AURELIA406,AURELIA406 - Indianwear-Women,printed viscose round neck womens above knee kurta - grey,"Size:Medium,XX-Large",Rs.,1299,649,50% off,Indianwear-Women
aurelia,AURELIA407,AURELIA407 - Indianwear-Women,mandarin straight designer womens kurtas - blue,Size:XX-Large,Rs.,8.9,1599,10% off,Indianwear-Women
aurelia,AURELIA408,AURELIA408 - Indianwear-Women,printed cotton mandarin neck womens knee length kurta - yellow,Size:X-Small,Rs.,699,419,40% off,Indianwear-Women
aurelia,AURELIA409,AURELIA409 - Indianwear-Women,dyed cotton round neck womens ethnic set - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1999,10% off,Indianwear-Women
aurelia,AURELIA410,AURELIA410 - Indianwear-Women,printed viscose round neck womens straight kurta - yellow,"Size:Small,X-Large",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA411,AURELIA411 - Indianwear-Women,printed viscose round neck womens straight kurta - green,"Size:Large,Medium,Small,X-Small,XX-Large",Rs.,8.9,1499,10% off,Indianwear-Women
aurelia,AURELIA412,AURELIA412 - Indianwear-Women,printed viscose round neck womens calf length kurta - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1599,10% off,Indianwear-Women
aurelia,AURELIA413,AURELIA413 - Indianwear-Women,dyed cotton regular fit womens casual dupatta - blue,Nan,Rs.,0.9,499,10% off,Indianwear-Women
aurelia,AURELIA414,AURELIA414 - Indianwear-Women,v- neck straight designer womens kurtas - blue,Size:X-Small,Rs.,999,699,30% off,Indianwear-Women
aurelia,AURELIA415,AURELIA415 - Indianwear-Women,round neck straight designer womens kurtas - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1399,10% off,Indianwear-Women
aurelia,AURELIA416,AURELIA416 - Indianwear-Women,dyed rayon collared neck womens above knee kurta - green,"Size:Large,Medium,Small,X-Small",Rs.,8.9,1599,10% off,Indianwear-Women
aurelia,AURELIA417,AURELIA417 - Indianwear-Women,printed cotton u neck womens straight kurta - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1199,839,30% off,Indianwear-Women
aurelia,AURELIA418,AURELIA418 - Indianwear-Women,cotton womens casual dupatta - green,Nan,Rs.,0.9,799,10% off,Indianwear-Women
aurelia,AURELIA419,AURELIA419 - Indianwear-Women,solid cotton blend womens casual tights - black,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,0.9,599,10% off,Indianwear-Women
aurelia,AURELIA420,AURELIA420 - Indianwear-Women,printed viscose womens ethnic set - blue,"Size:Small,X-Small",Rs.,8.9,3999,10% off,Indianwear-Women
aurelia,AURELIA421,AURELIA421 - Indianwear-Women,v- neck cotton designer womens ethnic set - grey,Size:Medium,Rs.,2299,1609,30% off,Indianwear-Women
aurelia,AURELIA422,AURELIA422 - Indianwear-Women,y/d shirt collar with slit cotton womens flared dress - navy,"Size:Small,X-Small",Rs.,1699,849,50% off,Indianwear-Women
aurelia,AURELIA423,AURELIA423 - Indianwear-Women,solid polyester mandarin womens ethnic set - black,"Size:Large,Small,X-Large,XX-Large",Rs.,8.9,2599,10% off,Indianwear-Women
aurelia,AURELIA424,AURELIA424 - Indianwear-Women,solid cotton flex regular fit womens casual trousers - white,"Size:Large,Medium,Small,X-Large",Rs.,8.9,1199,10% off,Indianwear-Women
aurelia,AURELIA425,AURELIA425 - Indianwear-Women,solid viscose v-neck womens above knee kurta - black,Size:Medium,Rs.,1599,799,50% off,Indianwear-Women
aurelia,AURELIA426,AURELIA426 - Indianwear-Women,dyed cotton round neck womens straight kurta - purple,Size:Small,Rs.,1049,734,30% off,Indianwear-Women
aurelia,AURELIA427,AURELIA427 - Indianwear-Women,dyed rayon v-neck womens above knee kurta - red,"Size:4X-Large,Large,Medium,Small,XXX-Large",Rs.,1499,899,40% off,Indianwear-Women
aurelia,AURELIA428,AURELIA428 - Indianwear-Women,dyed cotton v-neck womens above knee kurta - yellow,"Size:Large,Medium,Small,X-Large,X-Small",Rs.,8.9,1699,10% off,Indianwear-Women
aurelia,AURELIA429,AURELIA429 - Indianwear-Women,printed man made fibre womens casual dupatta - blue,Nan,Rs.,0.9,799,10% off,Indianwear-Women
aurelia,AURELIA430,AURELIA430 - Indianwear-Women,cotton womens casual dupatta - blue,Nan,Rs.,0.9,799,10% off,Indianwear-Women
aurelia,AURELIA431,AURELIA431 - Indianwear-Women,mandarin straight designer womens kurtas - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA432,AURELIA432 - Indianwear-Women,printed viscose round neck womens knee length kurta - grey,"Size:Medium,Small,X-Large,X-Small",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA433,AURELIA433 - Indianwear-Women,dyed cotton round neck womens ethnic set - green,"Size:Large,Medium,Small,X-Large,X-Small",Rs.,8.9,1699,10% off,Indianwear-Women
aurelia,AURELIA434,AURELIA434 - Indianwear-Women,printed viscose mandarin neck womens knee length kurta - orange,"Size:Medium,Small,X-Large,X-Small,XX-Large",Rs.,1599,799,50% off,Indianwear-Women
aurelia,AURELIA435,AURELIA435 - Indianwear-Women,dyed collared neck rayon blend womens flared dress - white,"Size:Medium,X-Small",Rs.,1899,1329,30% off,Indianwear-Women
aurelia,AURELIA436,AURELIA436 - Indianwear-Women,printed mandarin neck viscose womens straight fit dress - blue,Size:X-Small,Rs.,1899,949,50% off,Indianwear-Women
aurelia,AURELIA437,AURELIA437 - Indianwear-Women,solid cotton lycra regular fit womens tights - pink,"Size:Large,Small",Rs.,699,419,40% off,Indianwear-Women
aurelia,AURELIA438,AURELIA438 - Indianwear-Women,printed viscose round neck womens flared dress - green,"Size:Large,Medium,Small,X-Small",Rs.,8.9,2999,10% off,Indianwear-Women
aurelia,AURELIA439,AURELIA439 - Indianwear-Women,round neck straight designer womens kurtas - red,"Size:Large,Medium,Small,X-Small",Rs.,8.9,1399,10% off,Indianwear-Women
aurelia,AURELIA440,AURELIA440 - Indianwear-Women,printed rayon blend round neck womens straight kurta - grey,"Size:Large,Small,X-Large",Rs.,1699,849,50% off,Indianwear-Women
aurelia,AURELIA441,AURELIA441 - Indianwear-Women,printed round neck viscose womens calf length kurta - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA442,AURELIA442 - Indianwear-Women,printed viscose round neck womens straight kurta - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,8.9,1499,10% off,Indianwear-Women
aurelia,AURELIA443,AURELIA443 - Indianwear-Women,printed viscose round neck womens ethnic set - peach,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,2499,1749,30% off,Indianwear-Women
aurelia,AURELIA444,AURELIA444 - Indianwear-Women,printed viscose blend mandarin neck womens above knee kurta - blue,"Size:Large,Medium,Small,X-Small",Rs.,1399,979,30% off,Indianwear-Women
aurelia,AURELIA445,AURELIA445 - Indianwear-Women,solid cotton regular fit womens churidar - white,"Size:Medium,Small",Rs.,0.9,499,10% off,Indianwear-Women
aurelia,AURELIA446,AURELIA446 - Indianwear-Women,solid viscose round neck womens above knee kurta - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA447,AURELIA447 - Indianwear-Women,mandarin straight designer womens kurtas - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1499,10% off,Indianwear-Women
aurelia,AURELIA448,AURELIA448 - Indianwear-Women,dyed cotton blend mandarin womens straight kurta - white,Size:Large,Rs.,1499,749,50% off,Indianwear-Women
aurelia,AURELIA449,AURELIA449 - Indianwear-Women,round neck a line designer womens kurtas - natural,"Size:Large,Medium,Small,X-Small",Rs.,1499,1049,30% off,Indianwear-Women
aurelia,AURELIA450,AURELIA450 - Indianwear-Women,printed polyester womens a line kurta - multi,Size:Medium,Rs.,8.9,1799,10% off,Indianwear-Women
aurelia,AURELIA451,AURELIA451 - Indianwear-Women,printed cotton regular fit womens casual culottes - black,"Size:Medium,X-Large",Rs.,8.9,1499,10% off,Indianwear-Women
aurelia,AURELIA452,AURELIA452 - Indianwear-Women,printed round neck rayon blend womens flared dress - white,Size:XX-Large,Rs.,8.9,2999,10% off,Indianwear-Women
aurelia,AURELIA453,AURELIA453 - Indianwear-Women,dyed cotton womens ethnic set - green,"Size:Large,Medium,Small,X-Small",Rs.,8.9,1899,10% off,Indianwear-Women
aurelia,AURELIA454,AURELIA454 - Indianwear-Women,solid viscose mandarin womens above knee kurta - blue,"Size:Large,Medium,Small,X-Small,XX-Large",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA455,AURELIA455 - Indianwear-Women,printed cotton flex womens ethnic set - blue,"Size:Large,Medium,Small,X-Small,XX-Large",Rs.,8.9,1999,10% off,Indianwear-Women
aurelia,AURELIA456,AURELIA456 - Indianwear-Women,printed viscose blend round neck womens knee length kurta - navy,"Size:Large,Medium,Small,X-Large",Rs.,8.9,1299,10% off,Indianwear-Women
aurelia,AURELIA457,AURELIA457 - Indianwear-Women,round neck cotton womens knee length kurta - natural,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,8.9,1699,10% off,Indianwear-Women
aurelia,AURELIA458,AURELIA458 - Indianwear-Women,round neck cotton womens knee length kurta - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Rs.,1199,839,30% off,Indianwear-Women
